"PDF.Link","Record.Num","Originator","Pages","Current.Classification","Document.Date","Document.Type","To","From","Date.of.Review","Title","Comments"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10008.pdf"" target=""_blank"">View PDF</a>","104-10186-10008","CIA",1,"Secret",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FIELD DISTRIBUTION.","JFK64-21 : F3 : 1998.05.01.17:52:59:513102 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10021.pdf"" target=""_blank"">View PDF</a>","104-10186-10021","CIA",2,"Not Marked",1967-04-19,"PAPER - TEXTUAL DOCUMENT","JMWAVE","","4/26/2018","SUBJECT REF A NOT YET LOCATED, BUT WOULD LIKE AMMUG-1 TO STAND BY IF POSSIBLE FOR THIS AND OTHER OPERATIONAL POSSIBILITIES INVOLVING DGI TRAINED GROUP KNOWN TO AMMUG-1.","JFK64-21 : F3 : 20040310-1056327 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10037.pdf"" target=""_blank"">View PDF</a>","104-10186-10037","CIA",1,"Secret",1966-05-26,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","WITHHELD","4/26/2018","CABLE- IS AMUG-1 DEBRIEFING (SPANISH VERSION) FORWARDED CEARED FOR PASSAGE.","JFK64-21 : F2 : 1998.05.02.08:47:26:576108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10088.pdf"" target=""_blank"">View PDF</a>","104-10186-10088","CIA",7,"Secret",1965-02-04,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","INFORMATION REPORT- POLICY GUIDANCE DIRECTIVES FOR CUBAN INTELLIGENCE REPRESENTATIVES IN HAITI.","JFK64-21 : F2 : 1998.05.02.11:16:44:733108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10099.pdf"" target=""_blank"">View PDF</a>","104-10186-10099","CIA",9,"Secret",1965-01-11,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","INFORMATION REPORT- POLICY GUIDANCE DIRECTIVES FOR CUBAN INTELLIGENCE REPRESENTATIVES IN THE DOMINICAN REPUBLIC.","JFK64-21 : F2 : 1998.05.02.11:44:13:606108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10235.pdf"" target=""_blank"">View PDF</a>","104-10186-10235","CIA",2,"Secret",1964-10-02,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","INFORMATION REPORT:FERNANDO FUENTES COBA","JFK64-21 : F4 : 1998.05.11.14:11:21:200120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10264.pdf"" target=""_blank"">View PDF</a>","104-10186-10264","CIA",2,"Secret",1964-09-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","INFORMATION REPORT: (FNU) RELOVA","JFK64-21 : F4 : 1998.05.11.15:03:36:326120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10269.pdf"" target=""_blank"">View PDF</a>","104-10186-10269","CIA",2,"Secret",1964-08-27,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","INFORMATION REPORT: JULIAN NOVAS FERNANDEZ","JFK64-21 : F4 : 1998.05.11.15:12:25:466120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10308.pdf"" target=""_blank"">View PDF</a>","104-10186-10308","CIA",7,"Secret",1965-02-04,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","INFORMATION REPORT: POLICY GUIDANCE DIRECTIVES FOR CUBAN INTELLIGENCE REPRESENTATIVES IN HAITI","JFK64-21 : F4 : 1998.05.12.10:11:50:920120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10309.pdf"" target=""_blank"">View PDF</a>","104-10186-10309","CIA",9,"Secret",1965-01-11,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","INFORMATION REPORT: POLICY GUIDANCE DIRECTIVES FOR CUBAN INTELLIGENCE REPRESENTATIVES IN THE DOMINICAN REPUBLIC","JFK64-21 : F4 : 1998.05.12.10:13:17:920120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10382.pdf"" target=""_blank"">View PDF</a>","104-10186-10382","CIA",1,"Secret",1965-08-16,"PAPER - TEXTUAL DOCUMENT","CHIEF, WH DIVISION","COS, JMWAVE","4/26/2018","DISPATCH: AMMUG/1 IDENTIFICATION OF MANUEL ESTEVEZ PEREZ","JFK64-21 : F9 : 1998.05.18.09:17:29:170120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10410.pdf"" target=""_blank"">View PDF</a>","104-10186-10410","CIA",4,"Secret",1965-01-20,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","WITHHELD","4/26/2018","WITHHELD","JFK64-21 : F9 : 1998.05.18.10:59:40:840120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10003.pdf"" target=""_blank"">View PDF</a>","104-10187-10003","CIA",130,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA FILE ON (ASSET)","JFK64-22 : F40 : 1998.03.26.16:47:06:436107 : NOT BELIEVED RELEVANT (NBR)."
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10009.pdf"" target=""_blank"">View PDF</a>","104-10187-10009","CIA",182,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA FILE (ASSET) PHOTO SURVEILLANCE OP.","JFK64-22 : F39 : 1998.03.28.09:24:54:250107 : NOT BELIEVED RELEVANT (NBR)."
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10014.pdf"" target=""_blank"">View PDF</a>","104-10187-10014","CIA",226,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA FILE ON (ASSET) DEVELOPMENT AND PLANS.","JFK64-22 : F38 : 1998.03.28.11:44:11:983107 : NOT BELIEVED RELEVANT (NBR)."
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10030.pdf"" target=""_blank"">View PDF</a>","104-10187-10030","CIA",167,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","(ASSET) OPERATIONS (VOL. VI).","JFK64-22 : F41 : 1998.04.06.09:19:08:653092 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10071.pdf"" target=""_blank"">View PDF</a>","104-10187-10071","CIA",3,"Secret",1964-09-28,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","","4/26/2018","CABLE:MEETING (DELETION) AND (DELETION) AT HOTEL SAFESITE LASTED 1015","JFK64-22 : F2 : 1998.05.15.11:32:06:216120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10103.pdf"" target=""_blank"">View PDF</a>","104-10187-10103","CIA",3,"Not Marked",1964-10-13,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","MEMO SUBJECT: CUBAN DEFECTOR OPERATION.","JFK64-22 : F31-B : 20040310-1056340 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10109.pdf"" target=""_blank"">View PDF</a>","104-10187-10109","CIA",3,"Secret",1964-09-28,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CABLE - MEETING CIA OFFICER AND CUBAN TARGET AT HOTEL SAFESITE.","JFK64-22 : F31-B : 1998.05.15.19:51:34:840102 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10110.pdf"" target=""_blank"">View PDF</a>","104-10187-10110","CIA",2,"Secret",1964-09-28,"PAPER - TEXTUAL DOCUMENT","MULTIPLE ADDRESSEES","WH8","4/26/2018","CABLE - OFFICERS MET MORNING 08 SEPTEMBER.","JFK64-22 : F31-B : 1998.05.15.19:57:50:326102 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10111.pdf"" target=""_blank"">View PDF</a>","104-10187-10111","CIA",1,"Secret",1964-09-28,"PAPER - TEXTUAL DOCUMENT","","DIRECTOR","4/26/2018","CABLE - UNDER CIRCUMSTANCES, ONLY ALTERNATIVE THIS POINT APPEARS.","JFK64-22 : F31-B : 1998.05.15.20:05:49:340102 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10113.pdf"" target=""_blank"">View PDF</a>","104-10187-10113","CIA",2,"Secret",1964-09-30,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","SAN SALVADOR","4/26/2018","CABLE - OFFICER AND CUBAN DEFECTOR ONCE ALONE SAW DALTON MORNING 30 SEPTEMBER.","JFK64-22 : F31-B : 1998.05.15.20:43:24:030102 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10117.pdf"" target=""_blank"">View PDF</a>","104-10187-10117","CIA",1,"Secret",1964-10-01,"PAPER - TEXTUAL DOCUMENT","WH8","WITHHELD","4/26/2018","CABLE - REF MATTERS DISCUSSED WITH SALVADORAN ASSET NIGHT 30 SEPTEMBER","JFK64-22 : F31-B : 1998.05.16.09:46:06:233109 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10142.pdf"" target=""_blank"">View PDF</a>","104-10187-10142","CIA",1,"Secret",1964-09-08,"PAPER - TEXTUAL DOCUMENT","SAN SALVADOR","DIRECTOR","4/26/2018","WITHHELD","JFK64-22 : F3 : 1998.05.16.10:27:08:606108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10146.pdf"" target=""_blank"">View PDF</a>","104-10187-10146","CIA",1,"Secret",1964-09-25,"PAPER - TEXTUAL DOCUMENT","WH-8","SAN SALVADOR","4/26/2018","CABLE - DISCUSSED REF","JFK64-22 : F31-B : 1998.05.16.10:32:26:653109 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10147.pdf"" target=""_blank"">View PDF</a>","104-10187-10147","CIA",1,"Secret",1964-09-03,"PAPER - TEXTUAL DOCUMENT","SAN SALVADOR","DIRECTOR","4/26/2018","WITHHELD","JFK64-22 : F3 : 1998.05.16.10:34:35:513108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10149.pdf"" target=""_blank"">View PDF</a>","104-10187-10149","CIA",1,"Secret",1964-08-27,"PAPER - TEXTUAL DOCUMENT","SAN SALVADOR, GUATEMALA CITY","DIRECTOR","4/26/2018","CABLE- STAFF EMPLOYEES WILL TRAVEL SALV AND GUAT UPON COMPLETION TEGU MINISTERS MEETING FOR DISCUSSIONS WITH BOTH STATIONS.","JFK64-22 : F3 : 1998.05.16.10:42:17:043108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10174.pdf"" target=""_blank"">View PDF</a>","104-10187-10174","CIA",1,"Secret",1964-07-13,"PAPER - TEXTUAL DOCUMENT","COS LONDON","COS GERMANY","4/26/2018","DISPATCH: TRANSMITTAL OF DEBRIEFING REPORT ON USE OF FRAUDULENT INTERNATIONAL TRAVEL DOCUMENTATION BY CUBAN INTELLIGENCE.","JFK64-22 : F4 : 1998.05.18.19:44:50:530102 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10208.pdf"" target=""_blank"">View PDF</a>","104-10187-10208","CIA",2,"Secret",1964-05-02,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","PANAMA CITY","4/26/2018","CABLE RE: TRACES REF B (WHICH RECD 2 MAY) INCLUDE FOLL ONLY:","JFK64-22 : F5 : 1998.06.09.19:32:19:326115 : FILE ORIGINAL PREVIOUSLY SANITIZED DOCUMENT"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10000.pdf"" target=""_blank"">View PDF</a>","104-10188-10000","CIA",221,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","LONG-STANDING OPERATION.","JFK64-23 : F6 : 1998.02.19.14:14:00:060082 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10001.pdf"" target=""_blank"">View PDF</a>","104-10188-10001","CIA",120,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CONTACTS WITH CUBAN OFFICIALS.","JFK64-23 : F5 : 1998.02.19.14:19:37:420082 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10002.pdf"" target=""_blank"">View PDF</a>","104-10188-10002","CIA",113,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","( )MANGO SUPPORT","JFK64-23 : F7 : 1998.02.19.14:36:57:920082 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10003.pdf"" target=""_blank"">View PDF</a>","104-10188-10003","CIA",79,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","OPS PROJECT.","JFK64-23 : F8 : 1998.02.19.14:40:18:716082 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10012.pdf"" target=""_blank"">View PDF</a>","104-10188-10012","CIA",82,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","( )AFGHAN (VOL I) - DEVELOPMENT AND PLANS.","JFK64-23 : F10 : 1998.03.27.11:42:18:640092 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10015.pdf"" target=""_blank"">View PDF</a>","104-10188-10015","CIA",30,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","( )AFGHAN SUPPORT.","JFK64-23 : F11 : 1998.03.30.10:34:53:530092 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10023.pdf"" target=""_blank"">View PDF</a>","104-10188-10023","CIA",76,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","( )FACTOR SUPPORT (VOL I).","JFK64-23 : F14 : 1998.03.30.15:12:22:403092 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10454.pdf"" target=""_blank"">View PDF</a>","104-10188-10454","CIA",1,"Secret",1964-08-28,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","SALV","4/26/2018","CABLE-IN RESPONSE TO QUESTIONS PARA 3 REF.","JFK64-22 : F3 : 1999.05.28.11:33:27:920108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10110.pdf"" target=""_blank"">View PDF</a>","104-10192-10110","CIA",56,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA FILE ON MDC FEB 66-MAR 67.","JFK64-27 : F11 : 1998.04.18.07:57:02:873107 : NOT BELIEVED RELEVANT (NBR)."
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10154.pdf"" target=""_blank"">View PDF</a>","104-10192-10154","CIA",1,"Secret",1960-05-07,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","HAVANA","4/26/2018","CABLE RE SETTING OFF OF BOMBS BY JUVENTUO ACCION CUBANA ANTICOMMUNISTA.","JFK64-27 : F4 : 1998.04.20.17:22:21:793031 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10229.pdf"" target=""_blank"">View PDF</a>","104-10192-10229","CIA",4,"Secret",1966-10-07,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","WAVE","4/26/2018","CABLE - EVENING 5 OCT ORLANDO BOSCH GIVEN THREE YEAR SUSPENDED SENTENCE BY NAPLES COURT WHEN FOUND GUILTY OF TRANSPORTING EXPLOSIVES WITHOUT LICENSE IN APRIL 1966.","JFK64-27 : F16 : 1998.05.06.16:03:00:793108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10266.pdf"" target=""_blank"">View PDF</a>","104-10192-10266","CIA",2,"Secret",1962-05-27,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","JMWAVE","4/26/2018","CABLE: MIAMI HERALD 27 MAY CARRIES FRONT PAGE ITEM BY JAMES BUCHANAN","JFK64-27 : F20A : 1998.05.21.14:07:14:653120 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10284.pdf"" target=""_blank"">View PDF</a>","104-10192-10284","CIA",3,"Not Marked",1961-10-24,"PAPER - TEXTUAL DOCUMENT","DIRECTOR","LONDON","4/26/2018","INFORMATION REPORT: STATEMENTS OF MANOLA RAY, EXILE LEADERS OF THE PEOPLE'S REVOLUTIONARY MOVEMENT","JFK64-27 : F20A : 20040310-1056536 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10016.pdf"" target=""_blank"">View PDF</a>","104-10193-10016","CIA",8,"Not Marked",1963-10-04,"PAPER - TEXTUAL DOCUMENT","CHIEF, SPECIAL AFFAIRS STAFF","CHIEF OF STATION, JMWAVE","4/26/2018","DISPATCH-DEBRIEFING REPORT- SANTIAGO SANCHEZ DE LA TORRE.","JFK64-28 : F5 : 20040310-1056696 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10069.pdf"" target=""_blank"">View PDF</a>","104-10193-10069","CIA",96,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON WILLIAM BURKE.","JFK64-28 : F19 : 1998.04.08.09:40:11:000108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10075.pdf"" target=""_blank"">View PDF</a>","104-10193-10075","CIA",70,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA PERSONNEL FILES ON THOMAS CASASIN.","JFK64-28 : F21 : 1998.04.08.10:16:50:873108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10076.pdf"" target=""_blank"">View PDF</a>","104-10193-10076","CIA",123,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON WILLIAM HARVEY.","JFK64-28 : F23 : 1998.04.08.10:20:06:233108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10077.pdf"" target=""_blank"">View PDF</a>","104-10193-10077","CIA",149,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON (STAFF EMPLOYEE)","JFK64-28 : F24 : 1998.04.08.10:24:42:170108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10079.pdf"" target=""_blank"">View PDF</a>","104-10193-10079","CIA",286,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ANN GOODPASTURE.","JFK64-28 : F22 : 1998.04.08.11:10:06:140108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10160.pdf"" target=""_blank"">View PDF</a>","104-10193-10160","CIA",77,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","NATIONAL DEMOCRATIC PARTY","JFK64-28 : F9 : 1998.06.11.09:04:41:060082 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10163.pdf"" target=""_blank"">View PDF</a>","104-10193-10163","CIA",59,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FRONT NATIONALE.","JFK64-28 : F12 : 1998.06.11.09:12:37:590082 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10001.pdf"" target=""_blank"">View PDF</a>","104-10194-10001","CIA",145,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA FILE, BORIS D. TARASOFF-OFFICIAL PERSONNEL FILE.","JFK64-29 : F12 : 1998.04.04.08:07:09:356108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10012.pdf"" target=""_blank"">View PDF</a>","104-10194-10012","CIA",338,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA FILE ON JAMES WALTON MOORE.","JFK64-29 : F7 : 1998.04.08.09:22:04:326108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10014.pdf"" target=""_blank"">View PDF</a>","104-10194-10014","CIA",232,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON JAMES O'CONNELL.","JFK64-29 : F8 : 1998.04.08.12:39:02:466108 : NOT BELIEVED REVELANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10015.pdf"" target=""_blank"">View PDF</a>","104-10194-10015","CIA",80,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON ANNA TARASOFF.","JFK64-29 : F10 : 1998.04.08.12:42:03:170108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10017.pdf"" target=""_blank"">View PDF</a>","104-10194-10017","CIA",70,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON GUY VITALE.","JFK64-29 : F14 : 1998.04.08.12:47:43:326108 : NOT BELIEVED REVELANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10019.pdf"" target=""_blank"">View PDF</a>","104-10194-10019","CIA",206,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON THOMAS CASASIN","JFK64-29 : F18 : 1998.04.08.12:53:37:950108 : NOT BELIEVED REVELANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10022.pdf"" target=""_blank"">View PDF</a>","104-10194-10022","CIA",150,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON B. N. HIDALGO.","JFK64-29 : F2 : 1998.04.08.13:02:51:433108 : NOT BELIEVED REVELANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10023.pdf"" target=""_blank"">View PDF</a>","104-10194-10023","CIA",230,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON E. HOWARD HUNT.","JFK64-29 : F3 : 1998.04.08.13:05:34:326108 : NOT BELIEVED REVELANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10024.pdf"" target=""_blank"">View PDF</a>","104-10194-10024","CIA",35,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON E. HOWARD HUNT (CONTRACT).","JFK64-29 : F4 : 1998.04.08.13:08:32:576108 : NOT BELIEVED REVELANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10026.pdf"" target=""_blank"">View PDF</a>","104-10194-10026","CIA",359,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON DAVID ATLEE PHILLIPS.","JFK64-29 : F6 : 1998.04.08.13:21:41:856108 : NOT BELIEVED REVELANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10195-10002.pdf"" target=""_blank"">View PDF</a>","104-10195-10002","CIA",192,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON THOMAS CASASIN.","JFK64-30 : F2 : 1998.04.08.10:39:02:670108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10195-10003.pdf"" target=""_blank"">View PDF</a>","104-10195-10003","CIA",129,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CIA OP FILES ON JAMES WILCOTT.","JFK64-30 : F3 : 1998.04.08.10:41:54:780108 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10209-10017.pdf"" target=""_blank"">View PDF</a>","104-10209-10017","CIA",97,"Not Marked",1961-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FOLDER CREATED ON TEDECHI, LUIS, 201-289251","JFK64-44 : F12 : 1998.04.29.11:09:52:780120 : NOT BELIEVED RELEVANT (NBR)"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10209-10018.pdf"" target=""_blank"">View PDF</a>","104-10209-10018","CIA",21,"Not Marked",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FOLDER CREATED ON POHORDILYS, SEMEN, 201-289249","JFK64-44 : F10 : 1998.04.29.11:15:58:170120 : NOT BELIEVED RELEVANT (NBR)"
